case_id,case_arrival,burn_in_period,case_arrival_dt,case_assigned,resource,case_topic,initial_delay,est_NPS_priority,est_NPS,est_throughput_time,event_no,activity,activity_start,activity_end,activity_start_dt,activity_end_dt,activity_start_delay,activity_end_delay,duration,duration_delayed,case_status,F_priority_scheme,F_number_of_agents,seed,simulated_NPS,simulated_NPS_priority,simulated_throughput_time
0,1.0091868699359205,False,07/02/2018 00:13:13,1.0104166666666667,0,1,0.3241531300640794,1.05819975957,8.55819975957,0.7512383015347259,1,Interaction,1.33334,1.6593790820105059,01/02/2018 08:00:00,01/02/2018 15:49:30,0.3229233333333333,0,0.326039082010506,0.3229233333333333,closed,LRTF,2,42,9,1.208786719747982,1.6484823497581116
0,1.0091868699359205,False,07/02/2018 00:13:13,1.0104166666666667,0,1,0.3241531300640794,1.05819975957,8.55819975957,0.7512383015347259,2,Email,1.6593790820105059,2.071482661044012,01/02/2018 15:49:30,01/03/2018 01:42:56,0.0,0,0.41210357903350603,0.0,closed,LRTF,2,42,9,1.208786719747982,1.6484823497581116
0,1.0091868699359205,False,07/02/2018 00:13:13,1.0104166666666667,0,1,0.3241531300640794,1.05819975957,8.55819975957,0.7512383015347259,3,END,2.33334,2.657669219694032,01/03/2018 08:00:00,01/03/2018 15:47:02,0.261857338955988,0,0.32432921969403194,0.261857338955988,closed,LRTF,2,42,9,1.208786719747982,1.6484823497581116
1,1.1914681346596627,False,07/02/2018 04:35:42,1.197916666666668,1,1,0.14187186534033724,1.0334925980899996,8.53349259809,0.9749389412273891,1,Interaction,1.33334,1.8015018691548486,01/02/2018 08:00:00,01/02/2018 19:14:09,0.13542333333333195,0,0.46816186915484853,0.13542333333333195,closed,LRTF,2,42,5,2.0015017799659223,1.7906059717535217
1,1.1914681346596627,False,07/02/2018 04:35:42,1.197916666666668,1,1,0.14187186534033724,1.0334925980899996,8.53349259809,0.9749389412273891,2,Interaction,2.3333399999999997,2.7437731573546658,01/03/2018 08:00:00,01/03/2018 17:51:02,0.5318381308451514,0,0.4104331573546661,0.5318381308451514,closed,LRTF,2,42,5,2.0015017799659223,1.7906059717535217
1,1.1914681346596627,False,07/02/2018 04:35:42,1.197916666666668,1,1,0.14187186534033724,1.0334925980899996,8.53349259809,0.9749389412273891,3,END,2.7437731573546658,2.9820741064131844,01/03/2018 17:51:02,01/03/2018 23:34:11,0.0,0,0.23830094905851873,0.0,closed,LRTF,2,42,5,2.0015017799659223,1.7906059717535217
4,1.5728625521467208,False,07/02/2018 13:44:55,2.020833333333333,1,2,1.7604774478532794,0.9779014847600003,8.47790148476,1.7522932872119432,1,Interaction,3.33334,3.7067675410679155,01/04/2018 08:00:00,01/04/2018 16:57:44,0.35126589358681565,0,0.3734275410679153,0.35126589358681565,closed,LRTF,2,42,5,2.6352680702997926,3.5178067700139914
4,1.5728625521467208,False,07/02/2018 13:44:55,2.020833333333333,1,2,1.7604774478532794,0.9779014847600003,8.47790148476,1.7522932872119432,2,Email,3.7067675410679155,4.129400340305276,01/04/2018 16:57:44,01/05/2018 03:06:20,0.0,0,0.4226327992373605,0.0,closed,LRTF,2,42,5,2.6352680702997926,3.5178067700139914
4,1.5728625521467208,False,07/02/2018 13:44:55,2.020833333333333,1,2,1.7604774478532794,0.9779014847600003,8.47790148476,1.7522932872119432,3,Email,4.33334,4.629363840333346,01/05/2018 08:00:00,01/05/2018 15:06:17,0.2039396596947241,0,0.2960238403333462,0.2039396596947241,closed,LRTF,2,42,5,2.6352680702997926,3.5178067700139914
4,1.5728625521467208,False,07/02/2018 13:44:55,2.020833333333333,1,2,1.7604774478532794,0.9779014847600003,8.47790148476,1.7522932872119432,4,END,4.629363840333346,5.090669322160712,01/05/2018 15:06:17,01/06/2018 02:10:33,0.0,0,0.46130548182736636,0.0,closed,LRTF,2,42,5,2.6352680702997926,3.5178067700139914
5,1.8340716174992737,False,07/02/2018 20:01:03,2.020833333333333,0,1,0.8235976021947584,0.9346639521700002,8.43466395217,2.764446497987486,1,Interaction,2.657669219694032,3.0153578839539663,01/03/2018 15:47:02,01/04/2018 00:22:06,0.0,0,0.3576886642599341,0.0,closed,LRTF,2,42,5,2.684751582106358,2.870539866593494
5,1.8340716174992737,False,07/02/2018 20:01:03,2.020833333333333,0,1,0.8235976021947584,0.9346639521700002,8.43466395217,2.764446497987486,2,Email,3.33334,3.728352864892553,01/04/2018 08:00:00,01/04/2018 17:28:49,0.3179821160460337,0,0.39501286489255244,0.3179821160460337,closed,LRTF,2,42,5,2.684751582106358,2.870539866593494
5,1.8340716174992737,False,07/02/2018 20:01:03,2.020833333333333,0,1,0.8235976021947584,0.9346639521700002,8.43466395217,2.764446497987486,3,Email,3.728352864892553,4.138177839524879,01/04/2018 17:28:49,01/05/2018 03:18:58,0.0,0,0.4098249746323257,0.0,closed,LRTF,2,42,5,2.684751582106358,2.870539866593494
5,1.8340716174992737,False,07/02/2018 20:01:03,2.020833333333333,0,1,0.8235976021947584,0.9346639521700002,8.43466395217,2.764446497987486,4,END,4.33334,4.7046114840927675,01/05/2018 08:00:00,01/05/2018 16:54:38,0.1951621604751213,0,0.37127148409276817,0.1951621604751213,closed,LRTF,2,42,5,2.684751582106358,2.870539866593494
7,2.76567294796963,False,07/03/2018 18:22:34,10.020833333333332,1,6,7.909279057997308,0.9470497876900001,8.44704978769,2.426003851333436,5,Email,14.686534242358299,14.952649269012628,01/15/2018 16:28:36,01/15/2018 22:51:48,0.0,0,0.2661150266543288,0.0,closed,LRTF,2,42,4,3.542900038444791,12.941096148043068
7,2.76567294796963,False,07/03/2018 18:22:34,10.020833333333332,1,6,7.909279057997308,0.9470497876900001,8.44704978769,2.426003851333436,4,Email,14.343936848143933,14.686534242358299,01/15/2018 08:15:16,01/15/2018 16:28:36,2.33334,0,0.3425973942143648,2.33334,closed,LRTF,2,42,4,3.542900038444791,12.941096148043068
7,2.76567294796963,False,07/03/2018 18:22:34,10.020833333333332,1,6,7.909279057997308,0.9470497876900001,8.44704978769,2.426003851333436,6,END,15.33334,15.706769096012698,01/16/2018 08:00:00,01/16/2018 16:57:44,0.3806907309873718,0,0.3734290960126987,0.3806907309873718,closed,LRTF,2,42,4,3.542900038444791,12.941096148043068
7,2.76567294796963,False,07/03/2018 18:22:34,10.020833333333332,1,6,7.909279057997308,0.9470497876900001,8.44704978769,2.426003851333436,2,Email,11.33334,11.618233582350612,01/12/2018 08:00:00,01/12/2018 14:50:15,0.2117604251710577,0,0.2848935823506119,0.2117604251710577,closed,LRTF,2,42,4,3.542900038444791,12.941096148043068
7,2.76567294796963,False,07/03/2018 18:22:34,10.020833333333332,1,6,7.909279057997308,0.9470497876900001,8.44704978769,2.426003851333436,1,Interaction,10.674952005966938,11.121579574828942,01/11/2018 16:11:55,01/12/2018 02:55:04,0.0,0,0.4466275688620041,0.0,closed,LRTF,2,42,4,3.542900038444791,12.941096148043068
7,2.76567294796963,False,07/03/2018 18:22:34,10.020833333333332,1,6,7.909279057997308,0.9470497876900001,8.44704978769,2.426003851333436,3,Email,11.618233582350612,12.010596848143933,01/12/2018 14:50:15,01/13/2018 00:15:15,0.0,0,0.39236326579332037,0.0,closed,LRTF,2,42,4,3.542900038444791,12.941096148043068
8,2.8984656089722893,False,07/03/2018 21:33:47,4.020833333333334,1,2,4.525543713188423,0.9285194165799986,8.428519416579999,2.949472049634485,1,Interaction,7.424009322160712,7.861416194295372,01/08/2018 10:10:34,01/08/2018 20:40:26,2.33334,0,0.4374068721346597,2.33334,closed,LRTF,2,42,6,1.1255522997352498,7.776486396994649
8,2.8984656089722893,False,07/03/2018 21:33:47,4.020833333333334,1,2,4.525543713188423,0.9285194165799986,8.428519416579999,2.949472049634485,2,Email,8.33334,8.752052448049342,01/09/2018 08:00:00,01/09/2018 18:02:57,0.47192380570462805,0,0.41871244804934243,0.47192380570462805,closed,LRTF,2,42,6,1.1255522997352498,7.776486396994649
8,2.8984656089722893,False,07/03/2018 21:33:47,4.020833333333334,1,2,4.525543713188423,0.9285194165799986,8.428519416579999,2.949472049634485,3,Email,9.33334,9.714275335017755,01/10/2018 08:00:00,01/10/2018 17:08:33,0.5812875519506575,0,0.3809353350177542,0.5812875519506575,closed,LRTF,2,42,6,1.1255522997352498,7.776486396994649
8,2.8984656089722893,False,07/03/2018 21:33:47,4.020833333333334,1,2,4.525543713188423,0.9285194165799986,8.428519416579999,2.949472049634485,4,Email,9.714275335017755,10.032773552306622,01/10/2018 17:08:33,01/11/2018 00:47:11,0.0,0,0.3184982172888671,0.0,closed,LRTF,2,42,6,1.1255522997352498,7.776486396994649
8,2.8984656089722893,False,07/03/2018 21:33:47,4.020833333333334,1,2,4.525543713188423,0.9285194165799986,8.428519416579999,2.949472049634485,5,END,10.33334,10.674952005966938,01/11/2018 08:00:00,01/11/2018 16:11:55,0.30056644769337765,0,0.3416120059669378,0.30056644769337765,closed,LRTF,2,42,6,1.1255522997352498,7.776486396994649
11,3.982320879554598,False,07/04/2018 23:34:32,4.020833333333334,0,0,0.7222906045381694,0.91619809062,8.41619809062,3.35863575073434,3,Email,7.697880856023553,8.04772764101695,01/08/2018 16:44:56,01/09/2018 01:08:43,0.0,0,0.3498467849933969,0.0,closed,LRTF,2,42,3,4.112649615631603,4.625134246586343
11,3.982320879554598,False,07/04/2018 23:34:32,4.020833333333334,0,0,0.7222906045381694,0.91619809062,8.41619809062,3.35863575073434,4,END,8.33334,8.607455126140941,01/09/2018 08:00:00,01/09/2018 14:34:44,0.2856123589830502,0,0.2741151261409407,0.2856123589830502,closed,LRTF,2,42,3,4.112649615631603,4.625134246586343
11,3.982320879554598,False,07/04/2018 23:34:32,4.020833333333334,0,0,0.7222906045381694,0.91619809062,8.41619809062,3.35863575073434,1,Interaction,4.7046114840927675,5.006896715793005,01/05/2018 16:54:38,01/06/2018 00:09:55,0.0,0,0.3022852317002373,0.0,closed,LRTF,2,42,3,4.112649615631603,4.625134246586343
11,3.982320879554598,False,07/04/2018 23:34:32,4.020833333333334,0,0,0.7222906045381694,0.91619809062,8.41619809062,3.35863575073434,2,Email,7.340236715793004,7.697880856023553,01/08/2018 08:09:56,01/08/2018 16:44:56,2.33334,0,0.3576441402305484,2.33334,closed,LRTF,2,42,3,4.112649615631603,4.625134246586343
14,4.508128751340653,False,07/05/2018 12:11:42,22.020833333333336,1,3,18.825211248659347,0.9841750394699993,8.48417503947,1.6401181563800895,1,Interaction,23.33334,23.692701457019876,01/24/2018 08:00:00,01/24/2018 16:37:29,0.1985276064424613,0,0.3593614570198754,0.1985276064424613,closed,LRTF,2,42,8,0.5329026165147663,24.297387660664526
14,4.508128751340653,False,07/05/2018 12:11:42,22.020833333333336,1,3,18.825211248659347,0.9841750394699993,8.48417503947,1.6401181563800895,2,Interaction,23.692701457019876,23.99441289135257,01/24/2018 16:37:29,01/24/2018 23:51:57,0.0,0,0.301711434332695,0.0,closed,LRTF,2,42,8,0.5329026165147663,24.297387660664526
14,4.508128751340653,False,07/05/2018 12:11:42,22.020833333333336,1,3,18.825211248659347,0.9841750394699993,8.48417503947,1.6401181563800895,3,Interaction,24.33334,24.61431199669002,01/25/2018 08:00:00,01/25/2018 14:44:36,0.3389271086474291,0,0.2809719966900211,0.3389271086474291,closed,LRTF,2,42,8,0.5329026165147663,24.297387660664526
14,4.508128751340653,False,07/05/2018 12:11:42,22.020833333333336,1,3,18.825211248659347,0.9841750394699993,8.48417503947,1.6401181563800895,4,Email,24.61431199669002,24.920200335978258,01/25/2018 14:44:36,01/25/2018 22:05:05,0.0,0,0.3058883392882394,0.0,closed,LRTF,2,42,8,0.5329026165147663,24.297387660664526
14,4.508128751340653,False,07/05/2018 12:11:42,22.020833333333336,1,3,18.825211248659347,0.9841750394699993,8.48417503947,1.6401181563800895,5,Email,25.33334,25.6597807875111,01/26/2018 08:00:00,01/26/2018 15:50:05,0.413139664021742,0,0.32644078751110045,0.413139664021742,closed,LRTF,2,42,8,0.5329026165147663,24.297387660664526
14,4.508128751340653,False,07/05/2018 12:11:42,22.020833333333336,1,3,18.825211248659347,0.9841750394699993,8.48417503947,1.6401181563800895,6,Email,25.6597807875111,26.047827262908402,01/26/2018 15:50:05,01/27/2018 01:08:52,0.0,0,0.38804647539730125,0.0,closed,LRTF,2,42,8,0.5329026165147663,24.297387660664526
14,4.508128751340653,False,07/05/2018 12:11:42,22.020833333333336,1,3,18.825211248659347,0.9841750394699993,8.48417503947,1.6401181563800895,7,END,28.381167262908402,28.80551641200518,01/29/2018 09:08:52,01/29/2018 19:19:56,2.33334,0,0.42434914909677557,2.33334,closed,LRTF,2,42,8,0.5329026165147663,24.297387660664526
16,5.691201029945163,False,07/06/2018 16:35:19,14.020833333333332,1,2,10.015568066067534,0.9595001327699997,8.45950013277,2.1275375967085215,6,Email,18.33334,18.66724130607401,01/19/2018 08:00:00,01/19/2018 16:00:49,0.21802198718489435,0,0.3339013060740117,0.21802198718489435,closed,LRTF,2,42,3,4.6116085055760445,16.074167797981506
16,5.691201029945163,False,07/06/2018 16:35:19,14.020833333333332,1,2,10.015568066067534,0.9595001327699997,8.45950013277,2.1275375967085215,8,END,21.423187927023687,21.765368827926668,01/22/2018 10:09:23,01/22/2018 18:22:07,2.33334,0,0.3421809009029805,2.33334,closed,LRTF,2,42,3,4.6116085055760445,16.074167797981506
16,5.691201029945163,False,07/06/2018 16:35:19,14.020833333333332,1,2,10.015568066067534,0.9595001327699997,8.45950013277,2.1275375967085215,7,Email,18.66724130607401,19.089847927023687,01/19/2018 16:00:49,01/20/2018 02:09:22,0.0,0,0.4226066209496744,0.0,closed,LRTF,2,42,3,4.6116085055760445,16.074167797981506
16,5.691201029945163,False,07/06/2018 16:35:19,14.020833333333332,1,2,10.015568066067534,0.9595001327699997,8.45950013277,2.1275375967085215,5,Email,17.72271324973763,18.115318012815106,01/18/2018 17:20:42,01/19/2018 02:46:03,0.0,0,0.392604763077476,0.0,closed,LRTF,2,42,3,4.6116085055760445,16.074167797981506
16,5.691201029945163,False,07/06/2018 16:35:19,14.020833333333332,1,2,10.015568066067534,0.9595001327699997,8.45950013277,2.1275375967085215,3,Email,16.669310878790757,16.94064280223193,01/17/2018 16:03:48,01/17/2018 22:34:31,0.0,0,0.27133192344117535,0.0,closed,LRTF,2,42,3,4.6116085055760445,16.074167797981506
16,5.691201029945163,False,07/06/2018 16:35:19,14.020833333333332,1,2,10.015568066067534,0.9595001327699997,8.45950013277,2.1275375967085215,2,Email,16.33334,16.669310878790757,01/17/2018 08:00:00,01/17/2018 16:03:48,0.28508398905471594,0,0.33597087879075754,0.28508398905471594,closed,LRTF,2,42,3,4.6116085055760445,16.074167797981506
16,5.691201029945163,False,07/06/2018 16:35:19,14.020833333333332,1,2,10.015568066067534,0.9595001327699997,8.45950013277,2.1275375967085215,1,Interaction,15.706769096012698,16.048256010945284,01/16/2018 16:57:44,01/17/2018 01:09:29,0.0,0,0.34148691493258687,0.0,closed,LRTF,2,42,3,4.6116085055760445,16.074167797981506
16,5.691201029945163,False,07/06/2018 16:35:19,14.020833333333332,1,2,10.015568066067534,0.9595001327699997,8.45950013277,2.1275375967085215,4,Email,17.33334,17.72271324973763,01/18/2018 08:00:00,01/18/2018 17:20:42,0.39269719776806894,0,0.3893732497376301,0.39269719776806894,closed,LRTF,2,42,3,4.6116085055760445,16.074167797981506
18,6.733253811358441,False,07/07/2018 17:35:53,10.020833333333332,0,1,3.950167339487736,0.9533555971799998,8.45335559718,2.2699452770565536,1,Interaction,10.683421150846177,11.024361229908983,01/11/2018 16:24:07,01/12/2018 00:35:04,0.0,0,0.34094007906280566,0.0,closed,LRTF,2,42,6,1.215489238098109,9.348159438725965
18,6.733253811358441,False,07/07/2018 17:35:53,10.020833333333332,0,1,3.950167339487736,0.9533555971799998,8.45335559718,2.2699452770565536,2,Email,11.33334,11.675050572830102,01/12/2018 08:00:00,01/12/2018 16:12:04,0.30897877009101676,0,0.34171057283010253,0.30897877009101676,closed,LRTF,2,42,6,1.215489238098109,9.348159438725965
18,6.733253811358441,False,07/07/2018 17:35:53,10.020833333333332,0,1,3.950167339487736,0.9533555971799998,8.45335559718,2.2699452770565536,3,Email,11.675050572830102,12.060059412842167,01/12/2018 16:12:04,01/13/2018 01:26:29,0.0,0,0.385008840012065,0.0,closed,LRTF,2,42,6,1.215489238098109,9.348159438725965
18,6.733253811358441,False,07/07/2018 17:35:53,10.020833333333332,0,1,3.950167339487736,0.9533555971799998,8.45335559718,2.2699452770565536,4,Email,14.393399412842166,14.815269129271142,01/15/2018 09:26:29,01/15/2018 19:33:59,2.33334,0,0.421869716428976,2.33334,closed,LRTF,2,42,6,1.215489238098109,9.348159438725965
18,6.733253811358441,False,07/07/2018 17:35:53,10.020833333333332,0,1,3.950167339487736,0.9533555971799998,8.45335559718,2.2699452770565536,5,Email,15.33334,15.714807193909104,01/16/2018 08:00:00,01/16/2018 17:09:19,0.5180708707288579,0,0.3814671939091049,0.5180708707288579,closed,LRTF,2,42,6,1.215489238098109,9.348159438725965
18,6.733253811358441,False,07/07/2018 17:35:53,10.020833333333332,0,1,3.950167339487736,0.9533555971799998,8.45335559718,2.2699452770565536,6,END,15.714807193909104,16.081413250084406,01/16/2018 17:09:19,01/17/2018 01:57:14,0.0,0,0.36660605617530245,0.0,closed,LRTF,2,42,6,1.215489238098109,9.348159438725965
19,6.906318700161717,False,07/07/2018 21:45:05,8.020833333333332,0,0,1.7011364259792243,0.9286484356999996,8.4286484357,2.945462550280101,1,Interaction,8.607455126140941,8.968369200029066,01/09/2018 14:34:44,01/09/2018 23:14:27,0.0,0,0.3609140738881247,0.0,closed,LRTF,2,42,9,1.0113230843365901,3.7771024506844606
19,6.906318700161717,False,07/07/2018 21:45:05,8.020833333333332,0,0,1.7011364259792243,0.9286484356999996,8.4286484357,2.945462550280101,2,Interaction,9.33334,9.671711946303338,01/10/2018 08:00:00,01/10/2018 16:07:15,0.3649707999709338,0,0.33837194630333856,0.3649707999709338,closed,LRTF,2,42,9,1.0113230843365901,3.7771024506844606
19,6.906318700161717,False,07/07/2018 21:45:05,8.020833333333332,0,0,1.7011364259792243,0.9286484356999996,8.4286484357,2.945462550280101,3,Email,9.671711946303338,10.052676692566056,01/10/2018 16:07:15,01/11/2018 01:15:51,0.0,0,0.3809647462627185,0.0,closed,LRTF,2,42,9,1.0113230843365901,3.7771024506844606
19,6.906318700161717,False,07/07/2018 21:45:05,8.020833333333332,0,0,1.7011364259792243,0.9286484356999996,8.4286484357,2.945462550280101,4,END,10.33334,10.683421150846177,01/11/2018 08:00:00,01/11/2018 16:24:07,0.280663307433944,0,0.3500811508461771,0.280663307433944,closed,LRTF,2,42,9,1.0113230843365901,3.7771024506844606
22,8.630838412805705,False,07/09/2018 15:08:24,15.020833333333332,0,6,7.702501587194295,0.9655479040199992,8.46554790402,1.996096985781539,5,END,18.33334,18.721586815751966,01/19/2018 08:00:00,01/19/2018 17:19:05,0.2942139987870969,0,0.3882468157519645,0.2942139987870969,closed,LRTF,2,42,6,1.6738153630817898,10.09074840294626
22,8.630838412805705,False,07/09/2018 15:08:24,15.020833333333332,0,6,7.702501587194295,0.9655479040199992,8.46554790402,1.996096985781539,3,Email,17.33334,17.710058070900217,01/18/2018 08:00:00,01/18/2018 17:02:29,0.2696474463234931,0,0.3767180709002185,0.2696474463234931,closed,LRTF,2,42,6,1.6738153630817898,10.09074840294626
22,8.630838412805705,False,07/09/2018 15:08:24,15.020833333333332,0,6,7.702501587194295,0.9655479040199992,8.46554790402,1.996096985781539,4,Email,17.710058070900217,18.039126001212903,01/18/2018 17:02:29,01/19/2018 00:56:20,0.0,0,0.32906793031268655,0.0,closed,LRTF,2,42,6,1.6738153630817898,10.09074840294626
22,8.630838412805705,False,07/09/2018 15:08:24,15.020833333333332,0,6,7.702501587194295,0.9655479040199992,8.46554790402,1.996096985781539,1,Interaction,16.33334,16.670435570165814,01/17/2018 08:00:00,01/17/2018 16:05:25,0.251926749915594,0,0.33709557016581543,0.251926749915594,closed,LRTF,2,42,6,1.6738153630817898,10.09074840294626
22,8.630838412805705,False,07/09/2018 15:08:24,15.020833333333332,0,6,7.702501587194295,0.9655479040199992,8.46554790402,1.996096985781539,2,Interaction,16.670435570165814,17.063692553676507,01/17/2018 16:05:25,01/18/2018 01:31:43,0.0,0,0.3932569835106913,0.0,closed,LRTF,2,42,6,1.6738153630817898,10.09074840294626
29,10.556753955810644,False,07/11/2018 13:21:43,18.020833333333336,0,1,8.164832859941322,0.9779659943199999,8.47796599432,1.7511016607533259,1,Interaction,18.721586815751966,19.12054298929269,01/19/2018 17:19:05,01/20/2018 02:53:34,0.0,0,0.3989561735407258,0.0,closed,LRTF,2,42,9,1.2403715682776308,12.188428270690876
29,10.556753955810644,False,07/11/2018 13:21:43,18.020833333333336,0,1,8.164832859941322,0.9779659943199999,8.47796599432,1.7511016607533259,2,Email,21.45388298929269,21.797680839885352,01/22/2018 10:53:35,01/22/2018 19:08:39,2.33334,0,0.3437978505926628,2.33334,closed,LRTF,2,42,9,1.2403715682776308,12.188428270690876
29,10.556753955810644,False,07/11/2018 13:21:43,18.020833333333336,0,1,8.164832859941322,0.9779659943199999,8.47796599432,1.7511016607533259,3,END,22.33334,22.74518222650152,01/23/2018 08:00:00,01/23/2018 17:53:03,0.5356591601146479,0,0.41184222650151947,0.5356591601146479,closed,LRTF,2,42,9,1.2403715682776308,12.188428270690876
33,13.54259924247376,False,07/14/2018 13:01:20,19.020833333333336,1,1,8.79074075752624,0.9780627586600001,8.47806275866,1.7493157397006056,1,Email,22.33334,22.738511836991215,01/23/2018 08:00:00,01/23/2018 17:43:27,0.5679711720733318,0,0.40517183699121345,0.5679711720733318,closed,LRTF,2,42,10,3.702177482441618,9.59221315108378
33,13.54259924247376,False,07/14/2018 13:01:20,19.020833333333336,1,1,8.79074075752624,0.9780627586600001,8.47806275866,1.7493157397006056,2,END,22.738511836991215,23.13481239355754,01/23/2018 17:43:27,01/24/2018 03:14:07,0.0,0,0.3963005565663222,0.0,closed,LRTF,2,42,10,3.702177482441618,9.59221315108378
39,20.81353843553905,False,07/21/2018 19:31:29,21.020833333333336,0,0,1.9316437909624682,0.9410020164399988,8.441002016439999,2.5857434724597215,2,Email,23.33334,23.71035771453856,01/24/2018 08:00:00,01/24/2018 17:02:54,0.20743638926138558,0,0.3770177145385611,0.20743638926138558,closed,LRTF,2,42,10,4.334926194484433,3.756772251937381
39,20.81353843553905,False,07/21/2018 19:31:29,21.020833333333336,0,0,1.9316437909624682,0.9410020164399988,8.441002016439999,2.5857434724597215,1,Interaction,22.74518222650152,23.125903610738614,01/23/2018 17:53:03,01/24/2018 03:01:18,0.0,0,0.38072138423709656,0.0,closed,LRTF,2,42,10,4.334926194484433,3.756772251937381
39,20.81353843553905,False,07/21/2018 19:31:29,21.020833333333336,0,0,1.9316437909624682,0.9410020164399988,8.441002016439999,2.5857434724597215,3,Email,23.71035771453856,24.097230144421104,01/24/2018 17:02:54,01/25/2018 02:20:00,0.0,0,0.3868724298825457,0.0,closed,LRTF,2,42,10,4.334926194484433,3.756772251937381
39,20.81353843553905,False,07/21/2018 19:31:29,21.020833333333336,0,0,1.9316437909624682,0.9410020164399988,8.441002016439999,2.5857434724597215,4,END,24.33334,24.570310687476432,01/25/2018 08:00:00,01/25/2018 13:41:14,0.2361098555788959,0,0.23697068747643318,0.2361098555788959,closed,LRTF,2,42,10,4.334926194484433,3.756772251937381
43,22.93201540019858,False,07/23/2018 22:22:06,24.020833333333336,0,9,1.6382952872778525,0.9223103714299992,8.42231037143,3.1490194055195424,1,Interaction,24.570310687476432,24.95874838100549,01/25/2018 13:41:14,01/25/2018 23:00:35,0.0,0,0.3884376935290557,0.0,closed,LRTF,2,42,6,1.6547358060701036,5.73239717581038
43,22.93201540019858,False,07/23/2018 22:22:06,24.020833333333336,0,9,1.6382952872778525,0.9223103714299992,8.42231037143,3.1490194055195424,2,Interaction,25.33334,25.648058239672967,01/26/2018 08:00:00,01/26/2018 15:33:12,0.3745916189945116,0,0.3147182396729671,0.3745916189945116,closed,LRTF,2,42,6,1.6547358060701036,5.73239717581038
43,22.93201540019858,False,07/23/2018 22:22:06,24.020833333333336,0,9,1.6382952872778525,0.9223103714299992,8.42231037143,3.1490194055195424,3,Email,25.648058239672967,26.00818071219406,01/26/2018 15:33:12,01/27/2018 00:11:46,0.0,0,0.3601224725210945,0.0,closed,LRTF,2,42,6,1.6547358060701036,5.73239717581038
43,22.93201540019858,False,07/23/2018 22:22:06,24.020833333333336,0,9,1.6382952872778525,0.9223103714299992,8.42231037143,3.1490194055195424,4,END,28.34152071219406,28.66441257600896,01/29/2018 08:11:47,01/29/2018 15:56:45,2.33334,0,0.3228918638149005,2.33334,closed,LRTF,2,42,6,1.6547358060701036,5.73239717581038
54,24.935165591427907,False,07/25/2018 22:26:38,26.020833333333336,0,0,0.0,0.9223748809900005,8.42237488099,3.1468783281503665,2,Interaction,29.33334,29.694940595307262,01/30/2018 08:00:00,01/30/2018 16:40:42,0.3370344885674295,0,0.36160059530726135,0.3370344885674295,assigned,LRTF,2,42,4,3.905006042443559,5.197400615615614
54,24.935165591427907,False,07/25/2018 22:26:38,26.020833333333336,0,0,0.0,0.9223748809900005,8.42237488099,3.1468783281503665,1,Interaction,28.66441257600896,28.99630551143257,01/29/2018 15:56:45,01/29/2018 23:54:40,0.0,0,0.3318929354236092,0.0,assigned,LRTF,2,42,4,3.905006042443559,5.197400615615614
54,24.935165591427907,False,07/25/2018 22:26:38,26.020833333333336,0,0,0.0,0.9223748809900005,8.42237488099,3.1468783281503665,3,Email,29.694940595307262,30.13256620704352,01/30/2018 16:40:42,01/31/2018 03:10:53,0.0,0,0.4376256117362591,0.0,assigned,LRTF,2,42,4,3.905006042443559,5.197400615615614
55,25.6877461759963,False,07/26/2018 16:30:21,26.020833333333336,1,7,0.0,0.959467877989999,8.459467877989999,2.128261318628271,1,Interaction,29.33334,29.69728633158837,01/30/2018 08:00:00,01/30/2018 16:44:05,0.5278235879948208,0,0.36394633158837103,0.5278235879948208,assigned,LRTF,2,42,9,1.9180933529545623,4.438184657753354
55,25.6877461759963,False,07/26/2018 16:30:21,26.020833333333336,1,7,0.0,0.959467877989999,8.459467877989999,2.128261318628271,2,Email,29.69728633158837,30.125930833749653,01/30/2018 16:44:05,01/31/2018 03:01:20,0.0,0,0.428644502161283,0.0,assigned,LRTF,2,42,9,1.9180933529545623,4.438184657753354
